HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_TIPAGRE,DIA_EMISION,MES_EMISION,ANO_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_AREA,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GURPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,AGRESORES_OTROS_TOTAL,AGR_OTROS_HOM,AGR_OTRAS_MUJ,AGR_OTROS_N_OS,AGR_OTRAS_N_AS,INST_DENUN_HECHO,LEY_APLICABLE,MEDIDAS_SEGURIDAD,TIPO_MEDIDA
5,7,2014,105,2121,11,1,2016,101,1,2,35,2,2,0,1,26,3,1,1,1,5249, ,2, ,2,2,0,0,2,0,1,2, ,1,47,1,23,3,1,1,1,7412, ,99,99,99,99,99,2, , ,
6,11,2012,110,2221,11,1,2016,101,1,2,26,1,1,0,1,26,1,1,1,2, ,1,2, ,10,1,0,0,1,0,1,2, ,1,30,1,24,3,1,1,1,7124, ,99,99,99,99,99,2, , ,
1,12,2011,612,2221,11,1,2016,101,1,2,30,1,0,1,1,33,9,1,1,1,5249, ,2, ,3,1,0,0,0,1,2,2, ,1,30,1,26,9,1,1,1,8331, ,99,99,99,99,99,2, , ,
99,99,9999,116,2122,8,1,2016,101,1,2,99,2,0,2,1,45,2,1,1,2, ,1,2, ,1,1,0,0,0,1,1,2, ,1,42,1,45,2,1,1,1,5245, ,2,0,2,0,0,2, , ,
99,99,9999,101,2221,8,1,2016,101,1,2,31,1,0,1,1,49,9,1,1,1,9510, ,2, ,3,1,0,0,0,1,1,1,3,1,31,1,33,2,1,1,1,5249, ,99,99,99,99,99,2, , ,
1,11,2015,108,2221,8,1,2016,101,1,2,24,2,0,2,1,45,9,1,1,1,5223, ,2, ,3,2,0,0,0,2,1,2, ,1,26,1,33,2,1,1,1,7512, ,99,99,99,99,99,2, , ,
15,11,2015,116,2221,7,1,2016,101,1,2,29,3,3,0,1,26,2,1,1,1,5142, ,2, ,1,3,0,0,3,0,1,2, ,1,42,1,23,2,1,1,1,9510, ,99,99,99,99,99,2, , ,
1,6,2013,116,2221,6,1,2016,101,1,2,26,1,1,0,1,33,1,1,1,1,5321, ,2, ,10,1,0,0,1,0,1,1,4,1,36,1,45,1,1,1,1,9621, ,99,99,99,99,99,2, , ,
1,8,2008,101,2221,6,1,2016,101,1,2,35,4,3,1,1,45,2,1,1,1,5153, ,2, ,1,4,0,0,3,1,1,2, ,1,38,1,45,2,1,1,1,3122, ,99,99,99,99,99,2, , ,
1,10,2015,116,2221,6,1,2016,101,1,2,41,2,2,0,1,26,9,1,1,1,9111, ,2, ,3,2,0,0,2,0,1,2, ,1,41,1,26,9,1,1,1,7115, ,99,99,99,99,99,2, , ,
1,6,2015,116,2221,4,1,2016,101,1,2,35,2,1,1,1,23,2,1,1,2, ,1,2, ,1,2,0,0,1,1,1,2, ,1,39,1,33,2,1,1,1,7115, ,99,99,99,99,99,2, , ,
1,8,2015,116,2221,4,1,2016,101,9,2,33,1,1,0,1,33,2,1,1,1,5120, ,2, ,1,1,0,0,1,0,1,2, ,1,34,1,33,2,1,1,1,9333, ,99,99,99,99,99,2, , ,
1,11,2015,101,2221,4,1,2016,101,1,2,40,99,99,99,1,26,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,1,4,1,49,1,26,2,1,1,1,8322, ,99,99,99,99,99,2, , ,
6,1,2016,101,2122,7,1,2016,101,1,2,32,2,0,2,1,55,2,1,1,1,2310, ,2, ,1,99,99,99,99,99,1,2, ,1,33,1,55,2,1,1,1,3322, ,99,99,99,99,99,4,1,1,Z
6,1,2016,101,2122,7,1,2016,101,1,2,25,2,2,0,1,45,2,1,1,1,4120, ,2, ,1,99,99,99,99,99,1,2, ,1,27,1,45,2,1,1,1,9998, ,99,99,99,99,99,4,1,1,Z
6,1,2016,101,2122,7,1,2016,101,1,2,30,1,0,1,1,55,2,1,1,1,2265, ,2, ,1,99,99,99,99,99,1,2, ,1,31,1,55,2,1,1,1,2250, ,99,99,99,99,99,4,1,1,IJ
4,1,2016,101,2122,7,1,2016,101,1,2,38,3,0,3,1,45,3,1,1,1,5242, ,2, ,2,99,99,99,99,99,1,2, ,1,37,1,55,3,1,1,1,5223, ,99,99,99,99,99,4,1,1,Z
25,12,2015,101,2122,7,1,2016,101,1,2,20,1,1,0,1,46,9,1,1,2, ,1,2, ,3,99,99,99,99,99,1,2, ,1,21,1,45,9,1,1,1,9998, ,99,99,99,99,99,4,9,9,Z
18,12,2015,101,2122,11,1,2016,101,1,2,46,1,0,1,1,55,9,1,1,1,2149, ,2, ,3,99,99,99,99,99,1,2, ,1,40,1,55,9,6,2,1,2132, ,99,99,99,99,99,4,1,1,IJ
5,1,2016,101,1122,11,1,2016,101,1,2,26,99,99,99,1,45,9,1,1,1,9510, ,2, ,3,99,99,99,99,99,1,2, ,1,41,1,26,9,1,1,1,7112, ,99,99,99,99,99,4,9,9,Z
11,1,2016,101,2122,11,1,2016,101,1,1,20,99,99,99,1,45,1,1,1,1,5249, ,2, ,4,99,99,99,99,99,1,2, ,2,40,1,55,3,1,1,1,2341, ,99,99,99,99,99,4,1,1,Z
8,1,2016,101,2122,11,1,2016,101,1,2,31,1,0,1,1,53,9,1,1,1,3322, ,2, ,3,99,99,99,99,99,1,2, ,1,32,1,46,9,1,1,1,3153, ,99,99,99,99,99,4,1,1,Z
10,1,2016,108,2122,11,1,2016,101,1,2,34,1,1,0,1,45,2,1,1,1,5142, ,2, ,1,99,99,99,99,99,1,2, ,1,42,1,55,2,1,1,1,3322, ,99,99,99,99,99,4,1,1,Z
15,1,2016,101,2122,15,1,2016,101,1,2,19,1,1,0,1,51,9,1,1,2, ,1,2, ,2,99,99,99,99,99,1,2, ,1,17,1,33,9,1,1,1,9999, ,99,99,99,99,99,4,1,1,Z
15,1,2016,101,2122,15,1,2016,101,1,2,31,3,1,2,1,45,2,1,1,1,5412, ,2, ,1,99,99,99,99,99,1,2, ,1,34,1,45,2,1,1,1,5412, ,99,99,99,99,99,4,1,1,Z
15,1,2016,101,2122,15,1,2016,101,1,1,29,99,99,99,1,45,2,1,1,1,5120, ,2, ,1,99,99,99,99,99,1,2, ,2,29,1,45,2,1,1,2, ,1,99,99,99,99,99,4,1,1,Z
12,1,2016,101,2122,15,1,2016,101,1,2,31,99,99,99,1,26,1,1,1,1,5249, ,2, ,9,99,99,99,99,99,1,2, ,2,48,1,33,2,1,1,2, ,1,99,99,99,99,99,4,1,1,Z
15,1,2016,101,1122,15,1,2016,101,1,1,69,1,1,0,1,55,2,1,1,2, ,2,2, ,6,99,99,99,99,99,1,2, ,1,38,1,45,1,1,1,2, ,9,99,99,99,99,99,4,1,1,Z
15,1,2016,101,2122,15,1,2016,101,1,2,52,4,3,1,1,26,2,1,1,2, ,1,2, ,10,99,99,99,99,99,1,2, ,2,30,1,26,1,1,1,2, ,1,99,99,99,99,99,4,1,1,Z
3,1,2016,101,2122,19,1,2016,101,1,2,42,2,2,0,1,45,2,1,1,1,9510, ,2, ,1,99,99,99,99,99,1,2, ,1,44,1,26,2,1,1,1,8322, ,99,99,99,99,99,4,1,1,Z
25,11,2015,101,2122,19,1,2016,101,1,2,33,4,3,1,1,45,9,1,1,1,5120, ,2, ,2,99,99,99,99,99,1,2, ,1,26,1,45,9,1,1,1,5120, ,99,99,99,99,99,4,1,1,Z
22,1,2016,101,2122,23,1,2016,101,1,2,99,99,99,99,1,45,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,2, ,1,58,1,45,2,1,1,1,7231, ,99,99,99,99,99,4,1,1,Z
23,1,2016,101,2122,23,1,2016,101,1,2,33,99,99,99,1,55,1,1,1,1,3411, ,2, ,9,99,99,99,99,99,1,2, ,1,35,1,45,2,1,1,1,9998, ,99,99,99,99,99,4,1,1,Z
23,1,2016,101,2122,23,1,2016,101,1,1,42,3,2,1,1,33,9,1,1,1,5131, ,2, ,3,99,99,99,99,99,1,2, ,2,28,1,44,9,1,1,2, ,1,99,99,99,99,99,4,1,1,Z
21,1,2016,101,2122,23,1,2016,101,1,1,83,1,0,1,1,55,2,1,1,1,2631, ,2, ,6,99,99,99,99,99,1,2, ,2,56,1,45,1,1,1,2, ,1,99,99,99,99,99,4,1,1,Z
20,1,2016,101,2122,23,1,2016,101,1,1,39,99,99,99,1,55,2,1,1,1,1120, ,2, ,1,99,99,99,99,99,1,2, ,2,38,1,33,2,1,1,1,5223, ,99,99,99,99,99,4,1,1,Z
23,1,2016,101,2122,23,1,2016,101,1,2,44,99,99,99,1,45,1,1,1,1,9998, ,2, ,10,99,99,99,99,99,1,2, ,2,29,1,33,1,1,1,2, ,1,99,99,99,99,99,4,1,1,Z
23,1,2016,101,2122,24,1,2016,101,1,2,48,2,2,0,1,45,2,1,1,1,5249, ,2, ,1,99,99,99,99,99,1,2, ,1,49,1,55,2,1,1,1,110, ,99,99,99,99,99,4,1,1,Z
25,1,2016,101,2122,27,1,2016,101,1,2,23,1,0,1,1,52,9,1,1,2, ,3,2, ,3,99,99,99,99,99,1,2, ,1,24,1,99,2,1,1,1,9999, ,99,99,99,99,99,4,1,1,Z
26,1,2016,101,2122,27,1,2016,101,1,1,83,99,99,99,1,33,4,1,1,2, ,2,2, ,10,99,99,99,99,99,1,2, ,1,36,1,99,1,1,1,2, ,9,99,99,99,99,99,4,1,1,Z
26,1,2016,101,2122,27,1,2016,101,1,2,60,99,99,99,1,46,5,1,1,1,9510, ,2, ,6,99,99,99,99,99,1,2, ,1,37,1,33,1,1,1,2, ,9,99,99,99,99,99,4,1,1,Z
31,1,2016,101,2122,31,1,2016,101,1,2,45,3,1,2,1,26,2,1,1,1,5142, ,2, ,10,99,99,99,99,99,1,2, ,1,99,1,99,2,1,1,1,9999, ,99,99,99,99,99,4,9,9,Z
30,1,2016,101,2122,31,1,2016,101,1,2,32,99,99,99,1,46,2,1,1,1,5249, ,2, ,1,99,99,99,99,99,1,2, ,1,32,1,46,2,1,1,1,9998, ,99,99,99,99,99,4,1,1,Z
31,1,2016,101,1222,31,1,2016,101,1,2,44,3,2,1,1,26,2,1,1,2, ,1,2, ,9,99,99,99,99,99,1,2, ,1,42,1,26,5,1,1,2, ,9,99,99,99,99,99,4,1,1,Z
30,1,2016,101,1222,31,1,2016,101,1,2,24,1,0,1,1,46,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,1,9,1,30,1,51,2,1,1,1,3322, ,99,99,99,99,99,4,9,9,Z
31,1,2016,101,1222,31,1,2016,101,1,2,42,2,1,1,1,53,2,1,1,1,2330, ,2, ,1,99,99,99,99,99,1,1,9,1,46,1,55,2,1,1,1,2211, ,99,99,99,99,99,4,9,9,Z
5,1,2016,101,1121,5,1,2016,101,1,2,25,1,1,0,1,29,3,1,1,2, ,1,2, ,2,1,0,0,1,0,1,9, ,1,25,1,29,3,1,1,1,5153, ,99,99,99,99,99,6, , ,
19,1,2016,101,1122,21,1,2016,101,1,2,67,1,0,1,1,49,1,1,1,2, ,1,9, ,9,99,99,99,99,99,1,2, ,1,68,1,59,1,1,1,1,2619, ,99,99,99,99,99,6, , ,
30,1,2016,101,1122,30,1,2016,101,1,2,31,2,1,1,1,49,3,1,1,1,5222, ,2, ,2,99,99,99,99,99,1,2, ,1,33,1,59,3,1,1,1,9998, ,99,99,99,99,99,3, , ,
28,1,2016,101,2122,28,1,2016,101,1,2,99,3,3,0,1,26,3,1,1,1,5249, ,2, ,2,99,99,99,99,99,1,2, ,1,38,1,26,3,1,1,1,7231, ,99,99,99,99,99,3, , ,
26,1,2016,101,2122,26,1,2016,101,1,1,99,99,99,99,1,26,9,1,1,1,5132, ,2, ,2,0,0,0,0,0,1,2, ,2,30,1,33,3,1,1,2, ,1,0,0,0,0,0,3, , ,
18,1,2016,101,1122,18,1,2016,101,1,2,25,1,1,0,1,39,3,1,1,2, ,1,2, ,2,99,99,99,99,99,1,2, ,1,25,1,39,3,1,1,1,9510, ,99,99,99,99,99,3, , ,
17,1,2016,101,2122,17,1,2016,101,1,2,40,1,1,0,1,59,3,1,1,1,3323, ,2, ,3,99,99,99,99,99,1,2, ,1,42,1,29,9,1,1,1,5249, ,99,99,99,99,99,3, , ,
14,1,2016,101,2122,14,1,2016,101,1,2,18,99,99,99,1,49,1,1,1,2, ,4,2, ,4,99,99,99,99,99,1,2, ,2,48,1,22,3,1,1,1,5153, ,99,99,99,99,99,3, , ,
11,1,2016,101,1112,11,1,2016,101,1,2,18,1,1,0,1,25,3,1,1,2, ,1,2, ,2,1,0,0,1,0,1,2, ,1,21,1,46,3,1,1,1,4132, ,99,99,99,99,99,3, , ,
11,1,2016,101,1122,11,1,2016,101,1,2,36,4,1,3,1,33,3,1,1,1,5321, ,2, ,2,4,0,0,1,3,1,2, ,1,35,1,46,3,1,1,1,5249, ,99,99,99,99,99,3, , ,
9,1,2016,101,1122,9,1,2016,101,1,2,23,99,99,99,1,33,1,1,1,2, ,1,2, ,10,99,99,99,99,99,1,2, ,2,31,1,26,3,1,1,1,9999, ,3,1,2,0,0,3, , ,
8,1,2016,101,1122,9,1,2016,101,1,2,23,2,2,0,1,33,3,1,1,2, ,1,2, ,2,2,0,0,1,1,1,2, ,1,27,1,46,3,1,1,1,9999, ,2,0,0,2,0,3, , ,
8,1,2016,101,1122,8,1,2016,101,1,2,25,1,1,0,1,46,3,1,1,1,5241, ,2, ,9,1,0,0,1,0,1,2, ,1,32,1,33,1,1,1,2, ,4,99,99,99,99,99,3, , ,
8,1,2016,101,2122,8,1,2016,101,1,2,33,3,2,1,1,26,1,1,1,2, ,1,2, ,10,2,0,2,0,0,1,2, ,1,15,1,26,1,1,1,2, ,4,99,99,99,99,99,3, , ,
8,1,2016,101,1122,8,1,2016,101,1,2,24,3,3,0,1,33,1,1,1,2, ,1,2, ,10,2,0,2,0,0,1,2, ,1,15,1,26,1,1,1,2, ,4,1,1,0,0,0,3, , ,
1,1,2016,101,1112,1,1,2016,101,1,2,19,1,0,1,1,46,3,1,1,1,9510, ,2, ,2,99,99,99,99,99,1,2, ,1,29,1,46,3,1,1,2, ,4,99,99,99,99,99,3, , ,
8,1,2016,101,1122,8,1,2016,101,1,2,34,99,99,99,1,59,9,1,1,2, ,1,2, ,2,99,99,99,99,99,1,9, ,1,30,1,99,9,1,1,1,9998, ,99,99,99,99,99,3, , ,
11,1,2016,101,1122,11,1,2016,101,1,2,21,99,99,99,1,29,9,1,1,2, ,1,2, ,2,99,99,99,99,99,1,2, ,1,33,1,39,9,1,1,2, ,4,99,99,99,99,99,3, , ,
11,1,2016,101,1122,11,1,2016,101,1,2,26,99,99,99,1,59,9,9,1,1,9998, ,2, ,2,99,99,99,99,99,1,2, ,1,24,1,49,9,1,1,1,4321, ,99,99,99,99,99,3, , ,
21,1,2016,101,1122,21,1,2016,101,1,2,21,99,99,99,1,26,9,1,1,2, ,1,2, ,2,99,99,99,99,99,1,2, ,1,21,1,33,9,1,1,2, ,4,99,99,99,99,99,3, , ,
30,1,2016,101,1122,30,1,2016,101,1,2,76,99,99,99,1,99,2,1,1,2, ,1,2, ,10,99,99,99,99,99,1,2, ,2,65,1,99,1,1,1,2, ,1,99,99,99,99,99,3, , ,
30,1,2016,108,1121,30,1,2016,101,1,1,31,2,0,2,1,49,3,1,1,1,8322, ,2, ,2,99,99,99,99,99,1,2, ,2,28,1,33,3,1,1,1,9111, ,99,99,99,99,99,3, , ,
31,1,2016,101,1121,31,1,2016,101,1,2,27,1,1,0,1,26,3,1,1,1,5223, ,2, ,2,1,0,0,1,0,1,2, ,1,28,1,26,3,1,1,2, ,9,99,99,99,99,99,3, , ,
14,1,2016,102,2122,15,1,2016,101,9,2,99,2,0,2,1,49,2,1,1,1,2341, ,2, ,1,99,99,99,99,99,1,2, ,1,46,1,49,2,1,1,1,2341, ,99,99,99,99,99,3, , ,
2,1,2016,102,1122,4,1,2016,102,1,1,24,1,0,1,1,49,3,1,1,1,4222, ,2, ,10,99,99,99,99,99,1,1,3,2,33,1,10,4,1,1,2, ,6,99,99,99,99,99,4,1,1,IJ
6,1,2016,102,1122,7,1,2016,102,1,2,27,2,1,1,1,46,2,1,1,1,4411, ,2, ,1,2,0,0,1,1,1,2, ,1,34,1,46,2,1,1,1,7411, ,99,99,99,99,99,4,1,1,IJ
7,1,2016,102,1122,8,1,2016,102,1,2,41,99,99,99,2,10,2,6,1,2, ,1,2, ,1,99,99,99,99,99,1,1,6,1,45,1,29,2,6,1,1,9214, ,99,99,99,99,99,4,1,1,IJ
10,1,2016,102,1122,11,1,2016,102,1,2,36,6,2,4,1,26,2,1,1,1,5153, ,2, ,1,6,1,2,1,2,1,1,4,1,56,1,26,2,1,1,2, ,4,99,99,99,99,99,4,1,1,AIJ
99,99,9999,102,2121,13,1,2016,102,1,2,30,1,1,0,1,59,2,1,1,2, ,1,2, ,1,1,0,0,1,0,1,2, ,1,31,1,59,2,1,1,2, ,9,99,99,99,99,99,4,9,9,Z
99,99,9999,102,2121,13,1,2016,102,9,2,31,3,1,2,1,29,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,1,9,1,32,1,29,2,1,1,1,9214, ,99,99,99,99,99,4,1,1,AIJ
18,1,2016,102,1222,19,1,2016,102,1,2,27,99,99,99,1,29,2,1,1,1,9111, ,2, ,1,99,99,99,99,99,1,9, ,1,34,1,29,2,1,1,1,9999, ,99,99,99,99,99,4,1,1,AIJ
15,1,2016,102,1122,27,1,2016,102,1,2,39,3,1,2,1,26,9,2,1,1,9111, ,2, ,2,3,0,0,1,2,1,1,4,1,54,1,99,9,1,1,1,8322, ,99,99,99,99,99,4,1,1,IJ
29,1,2016,103,1122,31,1,2016,103,1,2,99,99,99,99,1,39,9,1,1,2, ,1,2, ,2,1,0,0,1,0,1,2, ,1,20,1,10,9,1,1,1,7112, ,99,99,99,99,99,3, , ,
20,1,2016,103,1122,31,1,2016,103,1,2,22,99,99,99,1,23,3,1,1,2, ,1,2, ,2,99,99,99,99,99,1,1,3,1,23,1,39,3,5,9,1,7512, ,99,99,99,99,99,3, , ,
21,1,2016,103,1122,22,1,2016,103,1,2,27,99,99,99,1,26,9,6,1,2, ,1,2, ,3,99,99,99,99,99,1,2, ,1,23,1,32,9,6,1,1,9999, ,99,99,99,99,99,4,1,1,IJ
18,1,2016,103,2122,19,1,2016,103,1,2,36,4,3,1,1,29,2,1,1,2, ,1,2, ,1,4,0,0,3,1,1,2, ,1,39,1,29,2,1,1,1,7112, ,99,99,99,99,99,4,1,1,IJ
6,1,2016,104,1122,6,1,2016,104,1,2,34,3,0,3,1,29,2,1,1,2, ,1,2, ,10,3,0,0,0,3,1,2, ,2,35,1,99,5,1,1,2, ,1,2,1,1,0,0,4,1,1,IJ
28,1,2016,105,1222,28,1,2016,105,1,2,35,3,2,1,1,29,2,6,1,2, ,1,2, ,1,3,2,1,0,0,1,2, ,1,40,1,29,2,6,1,1,7112, ,3,0,0,2,1,3, , ,
8,8,2015,105,2122,17,1,2016,105,1,2,23,1,0,1,1,39,2,6,1,2, ,1,2, ,1,1,0,0,0,1,1,2, ,1,29,1,29,2,6,1,2, ,9,99,99,99,99,99,3, , ,
30,1,2016,105,1222,30,1,2016,105,1,2,43,0,0,0,1,10,5,6,1,2, ,1,2, ,8,0,0,0,0,0,1,2, ,1,25,1,49,9,6,1,1,5412, ,1,0,0,1,0,3, , ,
17,1,2016,105,2122,17,1,2016,105,1,2,28,2,2,0,1,59,2,1,1,2, ,9,2, ,1,1,0,0,1,0,1,1,1,1,36,1,49,2,1,1,1,9999, ,99,99,99,99,99,3, , ,
5,1,2016,105,1222,5,1,2016,105,1,2,66,99,99,99,2,10,1,1,1,2, ,1,9, ,8,99,99,99,99,99,1,2, ,2,17,9,99,3,1,1,2, ,1,99,99,99,99,99,3, , ,
7,1,2016,105,1121,7,1,2016,105,1,2,19,1,0,1,1,10,3,1,1,2, ,1,2, ,2,99,99,99,99,99,2,9, ,1,19,1,99,3,1,1,2, ,1,99,99,99,99,99,3, , ,
18,1,2016,105,1122,18,1,2016,105,2,2,32,99,99,99,1,39,3,1,1,2, ,1,2, ,2,99,99,99,99,99,1,2, ,1,99,9,99,3,1,1,9, , ,99,99,99,99,99,3, , ,
5,1,2016,105,2122,6,1,2016,105,9,2,26,2,2,0,1,29,2,1,1,2, ,1,9, ,1,1,0,0,1,0,1,2, ,1,29,1,49,2,1,1,1,8322, ,1,0,0,1,0,1, , ,
3,1,2016,106,2122,3,1,2016,106,1,2,34,3,0,3,1,25,3,6,1,1,9111, ,2, ,2,2,0,0,0,2,1,2, ,1,37,1,31,3,6,1,1,7131, ,0,0,0,0,0,3, , ,
3,1,2016,106,1122,5,1,2016,106,1,2,23,1,1,0,1,26,2,2,1,2, ,1,2, ,1,0,0,0,0,0,2,2, ,1,31,1,56,2,2,1,1,8322, ,0,0,0,0,0,3, , ,
12,1,2016,116,1122,12,1,2016,106,1,2,35,99,99,99,2,10,3,6,1,2, ,1,2, ,2,0,0,0,0,0,1,2, ,1,43,1,26,3,6,1,1,7131, ,0,0,0,0,0,3, , ,
14,1,2016,106,2122,14,1,2016,106,1,2,27,2,1,1,1,23,9,6,1,2, ,1,2, ,3,0,0,0,0,0,1,2, ,1,34,1,26,9,6,1,1,7112, ,0,0,0,0,0,3, , ,
15,1,2016,101,2122,15,1,2016,106,1,2,28,1,1,0,1,56,2,6,1,1,3322, ,2, ,1,0,0,0,0,0,1,2, ,1,36,1,33,2,6,1,2, ,4,0,0,0,0,0,3, , ,
24,1,2016,106,1122,27,1,2016,106,1,2,36,5,2,3,1,22,2,6,1,1,5120, ,2, ,1,0,0,0,0,0,2,2, ,1,40,1,26,2,6,1,1,5414, ,0,0,0,0,0,3, , ,
26,1,2016,106,1122,26,1,2016,106,1,2,39,3,2,1,1,25,3,6,1,1,5120, ,2, ,2,0,0,0,0,0,1,2, ,1,62,1,33,3,6,1,1,7231, ,0,0,0,0,0,3, , ,
16,1,2016,106,1122,18,1,2016,106,1,2,36,2,1,1,1,39,2,1,1,1,5321, ,9, ,1,99,99,99,99,99,1,1,1,1,35,1,39,2,1,1,2, ,4,99,99,99,99,99,4,1,1,IJ
1,1,2016,106,1122,18,1,2016,106,1,1,37,99,99,99,1,99,2,1,9,1,3212, ,9, ,9,99,99,99,99,99,1,1,1,2,43,1,39,2,6,1,2, ,1,1,1,0,0,0,4,1,1,AIJ
20,1,2016,106,2122,22,1,2016,106,1,2,26,2,1,1,1,39,2,1,9,1,9111, ,2, ,3,99,99,99,99,99,1,1,1,1,37,1,29,9,1,1,2, ,4,99,99,99,99,99,4,1,1,IJ
1,1,2016,106,1122,13,1,2016,106,1,2,14,99,99,99,1,39,1,1,9,2, ,3,2, ,10,99,99,99,99,99,1,1,1,1,37,1,49,1,1,1,1,3212, ,99,99,99,99,99,4,1,1,IJ
8,1,2016,106,1122,8,1,2016,106,1,2,26,99,99,99,1,39,9,1,1,1,9111, ,2, ,2,99,99,99,99,99,1,1,1,1,26,1,39,9,6,1,2, ,4,99,99,99,99,99,4,1,1,IJ
31,12,2015,106,2122,5,1,2016,106,1,2,32,2,1,1,1,39,1,1,1,2, ,1,2, ,9,99,99,99,99,99,1,1,1,1,43,1,39,1,1,1,2, ,4,99,99,99,99,99,4,1,1,IJ
10,1,2016,106,1122,12,1,2016,106,1,2,22,99,99,99,1,39,9,1,1,2, ,1,2, ,2,99,99,99,99,99,1,1,1,1,31,1,29,9,1,1,1,7231, ,99,99,99,99,99,4,1,1,IJ
27,1,2016,106,1122,29,1,2016,106,1,2,29,3,1,2,1,29,9,1,1,1,5311, ,2, ,3,3,0,0,1,2,1,2, ,1,29,1,39,2,1,1,1,7112, ,0,0,0,0,0,4,1,1,Z
25,1,2016,106,2122,28,1,2016,106,1,2,48,2,1,1,1,29,2,1,1,2, ,1,2, ,10,99,99,99,99,99,1,1,1,1,47,1,29,1,1,9,2, ,4,99,99,99,99,99,4,1,1,IJ
23,1,2016,106,1121,27,1,2016,106,1,2,41,4,2,2,1,39,2,1,1,1,9999, ,2, ,1,4,2,2,0,0,1,2, ,1,48,1,39,2,1,1,1,9999, ,99,99,99,99,99,4,1,1,Z
99,99,9999,106,2122,27,1,2016,106,1,2,56,99,99,99,1,29,9,1,1,2, ,9,2, ,3,0,0,0,0,0,1,2, ,1,60,1,29,9,1,1,1,9999, ,99,99,99,99,99,4,1,1,Z
24,1,2016,106,2122,26,1,2016,106,1,2,35,3,3,0,1,39,3,1,1,2, ,9,2, ,3,0,0,0,0,0,1,2, ,1,35,1,39,3,1,1,1,9999, ,99,99,99,99,99,4,1,1,Z
27,1,2016,106,1121,28,1,2016,106,1,2,55,3,2,1,1,25,2,1,1,2, ,1,2, ,1,99,99,99,99,99,1,1,1,1,47,1,45,2,1,1,1,7231, ,99,99,99,99,99,4,1,1,AIJ
28,12,2015,106,2121,28,1,2016,106,1,2,39,3,2,1,1,99,9,1,1,1,3334, ,2, ,3,3,0,1,2,0,1,1,1,1,76,1,45,3,1,1,1,3334, ,99,99,99,99,99,4,1,1,IJ
24,1,2016,106,1122,27,1,2016,106,1,2,36,3,2,1,1,29,2,1,1,1,5120, ,9, ,1,99,99,99,99,99,2,1,1,1,40,1,29,2,1,1,1,5414, ,99,99,99,99,99,4,1,1,IJ
14,11,2015,106,2121,18,1,2016,106,1,2,51,2,0,2,1,33,2,1,9,2, ,1,2, ,10,99,99,99,99,99,1,1,1,1,22,1,26,1,1,1,1,7231, ,99,99,99,99,99,4,1,1,IJ
16,1,2016,106,2121,18,1,2016,106,1,2,28,2,0,2,1,26,1,1,1,2, ,1,9, ,9,99,99,99,99,99,1,2, ,1,34,1,26,1,1,1,1,7112, ,99,99,99,99,99,4,1,1,IJ
15,1,2016,106,1121,18,1,2016,106,1,1,63,2,1,1,1,23,1,1,1,1,8322, ,9, ,6,99,99,99,99,99,1,1,1,2,36,1,26,2,1,1,2, ,1,99,99,99,99,99,4,1,1,AIJ
14,1,2016,106,2121,15,1,2016,106,1,2,42,4,2,2,1,45,1,1,1,1,3221, ,9, ,9,99,99,99,99,99,1,2, ,1,39,1,32,3,1,1,2, ,2,99,99,99,99,99,4,1,1,IJ
1,1,2016,106,1122,12,1,2016,106,1,2,21,1,1,0,1,39,9,1,1,2, ,9,2, ,2,1,0,0,1,0,1,2, ,1,35,1,39,9,1,1,1,9999, ,0,0,0,0,0,4,1,1,IJ
7,1,2016,106,1121,8,1,2016,106,1,2,38,3,1,2,1,33,2,1,1,1,5249, ,2, ,1,99,99,99,99,99,1,2, ,1,37,1,26,2,1,1,1,7112, ,99,99,99,99,99,4,1,1,AIJ
7,1,2016,106,1111,7,1,2016,106,1,2,21,1,1,0,1,32,3,1,1,1,5242, ,2, ,2,99,99,99,99,99,1,2, ,1,26,1,49,3,1,1,1,5222, ,99,99,99,99,99,4,1,1,IJ
25,12,2015,106,1122,7,1,2016,106,1,2,33,3,3,0,1,39,2,1,1,2, ,9,2, ,1,3,0,0,3,0,1,2, ,1,40,1,49,2,1,1,1,9999, ,99,99,99,99,99,4,1,1,IJ
